id,label
766723500,4
739273600,1
156621880,1
156551275,1
793980800,1
169711900,1
199868467,1
589572100,1
224843800,2
211596630,1
478375699,1
157732733,1
191626000,2
733521000,3
346084800,2
156114825,1
157696781,1
284939400,2
651357200,4
145652100,4
586902000,1
808543700,4
502550200,1
791749200,1
485261000,2
245902800,4
217787088,4
166044200,1
179526624,2
143152217,3
285008148,1
258798451,1
824998500,2
273215200,2
491391200,1
279829100,2
248786921,4
199855258,1
156583865,1
172328996,4
853154999,1
595410800,1
149455044,4
409983499,2
209417803,1
325610200,2
199873754,1
331449162,4
158129761,1
201005896,1
534513500,1
158150126,2
165114956,4
704249700,1
219767800,2
156585313,2
227643039,2
887083200,1
836052600,1
195319427,3
163058353,2
433745800,1
319618200,1
158154506,1
179230661,4
285516579,1
136825754,1
163058266,3
157776065,1
158132644,1
211596686,2
209423387,1
833297700,1
491761900,1
188226200,1
313833600,2
402475500,3
900251400,2
143750634,4
351071800,3
155342273,1
179230707,1
238133693,2
157777729,1
199854995,3
156611349,1
855625100,1
199841844,1
217787885,3
165103100,3
158277235,1
257611400,1
157785401,3
158040318,4
904873199,1
759562800,4
154807637,2
523162699,4
632364300,1
316583636,1
132246917,1
154748280,2
774091900,4
179604907,1
374128600,1
428577199,1
156532425,1
285239597,4
377948800,1
907091100,1
158038444,1
698398700,1
847097300,2
139185984,4
183542100,4
261562599,2
199853828,1
215836136,1
581684700,1
211591126,1
199878288,1
199850019,1
194876241,1
162113600,1
157627515,1
238152612,1
319511400,4
862423500,1
158157601,1
495580200,2
156550034,4
165115027,1
753265300,1
157951430,2
211588631,1
270975100,1
177847337,4
145324628,1
271490700,1
227288500,1
192306131,2
264831900,1
179230681,1
249705800,1
316583831,1
702381700,4
200996499,2
211604136,4
158826238,4
237778300,2
329817000,1
807246200,1
141352767,2
898602000,1
325081400,4
244214727,1
158287793,2
158134238,3
285007756,1
211602540,4
304022600,1
182961700,2
158115535,3
521261500,3
242385689,1
199577200,2
257093300,2
155350478,1
228311900,2
411754000,1
543412300,3
158150201,1
380036100,2
179431479,2
179229704,1
165112479,1
211581542,2
241568400,2
285516573,1
163693755,1
158150848,2
503031900,3
156710022,1
179597856,1
154767467,2
211588317,1
163058226,2
820572800,2
258813206,1
699478000,1
241360800,2
134521122,3
157696514,1
414862600,2
158117111,1
351749100,1
179603891,1
158140309,2
156608467,1
157601459,4
331446560,1
179575770,2
156552696,4
179597862,1
294136093,1
791226500,2
319430200,1
154749491,1
165106687,4
249487200,2
165110702,4
385860400,3
157793133,1
155342309,1
199876788,1
288112000,1
847479900,2
341841500,3
179225823,1
656317300,2
495144499,1
439071200,1
268475700,2
675679600,1
154749552,4
157738811,1
157739140,2
258969470,2
242385700,1
158826269,1
154767905,2
199855706,1
199853938,1
158106292,1
156531472,1
155900034,1
199852887,4
158117908,4
315266300,2
217786448,1
200131200,1
722501400,1
733732800,2
202469081,1
157605513,1
264316800,4
158160392,1
172329459,4
200331205,2
204481600,1
741340600,2
805207900,1
876690600,1
209429650,1
157783414,1
392599400,1
155349192,1
285008832,1
747834300,1
741730400,1
554583800,4
211607250,2
285461010,1
458992000,1
459287500,4
319085800,2
761036600,1
311280800,1
258380793,1
145359603,1
757056600,2
731872700,1
423041200,1
585202100,2
147691118,4
777893700,2
156401946,1
158286719,4
242385499,4
158140740,1
156588710,4
229337800,2
156608586,1
559863300,1
305909600,2
156115672,2
211596621,2
851337000,1
211585421,1
494327800,3
621869500,1
331449112,2
145363890,1
165112003,2
159385770,1
179604981,1
613827400,1
754402700,4
904035500,1
331604716,1
848641499,4
157739059,1
211597170,1
323969600,2
157625994,4
193428900,2
331449179,1
147909649,2
898753000,2
735626100,1
158145327,1
136824987,2
179225700,4
211604589,1
199853904,1
134953152,1
803597100,1
200190183,4
156103818,1
688079400,1
157788279,4
211596369,4
839471099,2
610744900,3
157789793,2
145068534,1
294142869,2
304640300,4
453930200,2
184242100,2
154814649,1
204422348,2
406727000,1
923638300,1
504758200,1
316644708,2
642251000,1
177208268,2
905845200,4
158040917,1
785294400,1
200187655,1
753649800,1
338030200,1
165119584,1
238152520,4
158826451,1
156111972,2
249803400,2
316644692,2
205537805,2
172329324,1
157789382,1
837743900,2
199844011,1
151503500,2
208830500,1
295543000,2
199854511,4
440231900,1
587646700,2
216937205,2
156552593,1
199843483,1
195319504,1
375705000,1
275227200,1
251480800,2
145366743,1
202481442,2
317667420,3
712741000,4
145070880,4
179230329,1
422701399,4
158109487,3
156400934,1
199843097,1
145069892,1
205538042,1
639193000,1
786740600,1
864662600,2
211590780,4
778297200,1
136818501,1
245042299,2
179571688,1
382716600,1
156629488,4
807703600,1
211597259,4
137531815,1
156609771,1
158147278,1
418148800,1
155342943,2
199853509,2
389486200,1
158116473,1
386791600,4
211604727,1
339906300,2
154748271,2
267709300,1
209423372,1
158118544,1
294864407,1
855533500,2
156552740,1
632018800,1
814325599,1
697063000,1
154748787,2
231994000,2
316644847,1
199853762,1
172329772,1
192306169,1
202483091,1
209414497,2
162461800,1
143144310,3
156711095,1
285239584,1
145371196,1
237921311,1
145061880,1
179401765,1
706692400,4
179228678,1
199852590,1
211313000,2
157949241,4
736873200,2
345341700,2
157784011,4
179571513,2
179575033,2
863825900,2
244214645,1
450297099,4
255372600,1
155491683,2
211588665,1
163058424,4
204794897,1
854607100,4
917931100,2
211597435,1
201003829,2
145365674,1
199841869,1
499712200,2
516872099,1
480497500,1
258175169,1
597899100,1
158273934,1
211591277,4
147695155,2
460712700,1
703145100,4
201288499,1
258974300,1
258813776,1
225284800,2
136818019,1
157945715,1
246089900,2
199841852,1
763742500,1
375273300,2
202480007,2
794637500,4
291453900,4
158151174,1
211584250,2
598035300,2
647945500,3
393127600,1
143158753,1
156584047,1
157604162,4
734505200,4
158132054,1
157697562,1
158162043,3
913647900,1
248202175,1
817314099,2
807337899,2
156538571,2
177846127,1
158826219,1
794824700,1
145376884,4
250136856,1
921728300,2
158102588,4
137264723,1
238217243,1
367057700,1
157780678,1
158038684,4
172329741,1
199875406,1
752288800,4
209421187,4
